hole_number,diameter_mm,h_m,l_m,a_m,b_m,q_kg_m3,charge_weight_calc_kg,primer_weight_kg,explosive_weight_kg,total_charge_weight_kg,capacity_kg_m,charge_length_m,stemming_length_m,subdrilling_m,drill_passport
9475,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9476,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9477,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9478,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9479,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9480,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9481,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9482,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9483,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9484,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9485,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9486,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9487,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9488,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9489,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9490,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9491,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9492,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9493,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9494,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9495,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9496,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9497,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9498,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9499,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9500,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9501,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9502,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9503,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9504,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9505,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9506,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9507,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9508,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9509,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9510,311.1,9.5,12.0,8.3,7.2,0.98,556.3656000000001,0.75,550,550.75,100.6,5.47465208747515,6.52534791252485,2.5,630-E040625_P_B_4.A
9511,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9512,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9513,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9514,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9515,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
9516,311.1,9.0,11.5,8.3,7.2,0.95,510.94800000000004,0.75,510,510.75,100.6,5.077037773359841,6.422962226640159,2.5,630-E040625_P_B_4.A
