Id_Drill_Trans,Drill_Start_Timestamp,End_Timestamp,X,Y,Z,Depth,Pit_Name,Drill_Passport,Hole_Code,Cycle_Shift_Date,Short_Name,Litology_Code,SEGMENT_DEPTH,WEIGHT_ON_BIT,ROTATION_PER_MINUTE,TORQUE,RATE_OF_PENETRATION
1580203,2025-05-08 01:41:00,2025-05-08 01:55:00,101245.12,60584.1,640.59,12.07,К-р Восточный,630-E030525_P_B_1.B,6023,2025-05-08,PV №52,quartz-mica foliated schists,0.93,419.36,109,15.78,54.0
1579300,2025-05-07 02:56:00,2025-05-07 03:11:00,101269.03,60616.29,639.66,12.12,К-р Восточный,630-E030525_P_B_1.B,6040,2025-05-07,PV №52,quartz-mica foliated schists,0.93,417.05,110,15.28,54.0
1609364,2025-06-05 14:39:00,2025-06-05 14:55:00,101698.35,60127.68,639.36,12.56,К-р Восточный,630-E040625_P_B_4.A,5971,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.93,370.69,109,15.36,66.0
1612353,2025-06-08 14:42:00,2025-06-08 15:01:00,101859.9,60110.53,638.86,12.05,К-р Восточный,630-E040625_P_B_4.A,5910,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.93,173.0,113,10.32,144.6
1666659,2025-07-31 22:17:00,2025-07-31 22:41:00,101219.07,60719.69,620.39,18.04,К-р Восточный,605-E230725_P_B_9.B,5063,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.93,419.14,103,16.73,54.0
1611651,2025-06-07 23:38:00,2025-06-07 23:56:00,101834.76,60126.28,639.4,11.68,К-р Восточный,630-E040625_P_B_4.A,5785,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.93,403.41,111,14.03,54.0
1579852,2025-05-07 18:10:00,2025-05-07 18:23:00,101253.17,60599.96,640.17,12.02,К-р Восточный,630-E030525_P_B_1.B,6031,2025-05-07,PV №52,quartz-mica foliated schists,0.93,434.46,108,16.57,54.0
1609213,2025-06-05 11:46:00,2025-06-05 12:01:00,101745.64,60131.19,638.87,12.39,К-р Восточный,630-E040625_P_B_4.A,5978,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.93,384.12,110,14.62,48.0
1581579,2025-05-09 06:27:00,2025-05-09 06:40:00,101313.64,60497.84,640.26,13.02,К-р Восточный,630-E030525_P_B_1.B,5972,2025-05-09,PV №52,mica-quartz_carbonate_massive_rocks,0.93,441.12,109,16.75,60.0
1613668,2025-06-09 20:31:00,2025-06-09 20:47:00,101853.97,60098.24,638.99,12.01,К-р Восточный,630-E040625_P_B_4.A,5865,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.93,396.09,109,16.43,48.0
1612410,2025-06-08 16:27:00,2025-06-08 16:45:00,101826.06,60108.2,639.34,12.11,К-р Восточный,630-E040625_P_B_4.A,5905,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.93,333.73,111,13.76,54.0
1580964,2025-05-08 18:15:00,2025-05-08 18:26:00,101266.79,60540.21,640.28,12.0,К-р Восточный,630-E030525_P_B_1.B,5931,2025-05-08,PV №52,quartz-mica foliated schists,0.93,444.14,109,15.66,66.0
1582357,2025-05-10 00:17:00,2025-05-10 00:32:00,101288.53,60480.75,640.72,13.77,К-р Восточный,630-E030525_P_B_1.B,5907,2025-05-10,PV №52,mica-quartz_carbonate_massive_rocks,0.93,429.48,108,17.66,54.0
1613698,2025-06-10 00:30:00,2025-06-10 00:45:00,101850.93,60091.95,639.16,12.0,К-р Восточный,630-E040625_P_B_4.A,5661,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.93,394.24,110,15.07,48.0
1668070,2025-08-02 07:35:00,2025-08-02 08:01:00,101259.7,60756.55,620.57,18.0,К-р Восточный,605-E230725_P_B_9.B,8167,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.93,315.01,110,17.22,66.0
1580662,2025-05-08 11:18:00,2025-05-08 11:31:00,101291.22,60557.3,640.1,12.03,К-р Восточный,630-E030525_P_B_1.B,5950,2025-05-08,PV №52,quartz-mica foliated schists,0.93,434.14,110,14.76,60.0
1666659,2025-07-31 22:17:00,2025-07-31 22:41:00,101219.07,60719.69,620.39,18.04,К-р Восточный,605-E230725_P_B_9.B,5063,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.93,419.28,104,16.88,72.6
1580873,2025-05-08 16:31:00,2025-05-08 16:42:00,101292.66,60541.99,640.02,12.01,К-р Восточный,630-E030525_P_B_1.B,5928,2025-05-08,PV №52,quartz-mica foliated schists,0.93,426.79,110,14.98,54.0
1579130,2025-05-06 23:28:00,2025-05-06 23:42:00,101253.25,60653.44,639.85,12.14,К-р Восточный,630-E030525_P_B_1.B,6136,2025-05-07,PV №52,quartz-mica foliated schists,0.93,404.12,108,16.75,54.0
1613664,2025-06-09 23:16:00,2025-06-09 23:36:00,101813.4,60095.31,638.96,12.01,К-р Восточный,630-E040625_P_B_4.A,5871,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.93,337.54,110,14.65,54.0
1667732,2025-08-01 20:29:00,2025-08-01 20:57:00,101239.68,60696.48,620.16,18.01,К-р Восточный,605-E230725_P_B_9.B,5057,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.93,423.31,109,17.99,48.0
1672889,2025-08-06 20:40:00,2025-08-06 20:59:00,101201.63,60844.76,620.55,18.11,К-р Восточный,605-E230725_P_B_9.B,4971,2025-08-07,PV №52,quartz-mica foliated schists,0.93,426.06,111,16.17,66.0
1613363,2025-06-09 15:29:00,2025-06-09 15:48:00,101725.24,60087.98,639.23,12.53,К-р Восточный,630-E040625_P_B_4.A,5884,2025-06-09,PV №52,carbonized_quartz-mica_hornfels_shists,0.93,338.8,110,13.94,35.4
1580837,2025-05-08 15:43:00,2025-05-08 15:56:00,101301.37,60542.85,640.09,12.51,К-р Восточный,630-E030525_P_B_1.B,5927,2025-05-08,PV №52,quartz-mica foliated schists,0.93,442.73,109,15.51,48.0
1672866,2025-08-06 22:20:00,2025-08-06 22:37:00,101211.12,60831.98,620.24,17.51,К-р Восточный,605-E230725_P_B_9.B,4995,2025-08-07,PV №52,mica-quartz_carbonate_massive_rocks,0.93,270.11,113,12.9,138.0
1668425,2025-08-02 16:43:00,2025-08-02 17:04:00,101261.97,60705.5,620.54,18.0,К-р Восточный,605-E230725_P_B_9.B,5031,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.93,425.56,111,15.42,48.0
1581858,2025-05-09 13:23:00,2025-05-09 13:35:00,101305.97,60481.71,640.56,13.02,К-р Восточный,630-E030525_P_B_1.B,5905,2025-05-09,PV №52,mica-quartz_carbonate_massive_rocks,0.93,452.47,109,16.95,78.0
1579472,2025-05-07 07:50:00,2025-05-07 08:04:00,101217.44,60666.0,640.0,12.51,К-р Восточный,630-E030525_P_B_1.B,6145,2025-05-07,PV №52,quartz-mica foliated schists,0.94,428.5,109,15.74,53.4
1613956,2025-06-10 05:41:00,2025-06-10 06:02:00,101814.56,60083.28,638.84,12.0,К-р Восточный,630-E040625_P_B_4.A,5819,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.94,352.43,108,15.19,48.0
1578805,2025-05-06 15:19:00,2025-05-06 15:33:00,101233.45,60682.43,639.93,12.62,К-р Восточный,630-E030525_P_B_1.B,6155,2025-05-06,PV №52,quartz-mica foliated schists,0.94,439.0,110,16.32,60.0
1667536,2025-08-01 17:53:00,2025-08-01 18:14:00,101240.7,60729.01,620.37,17.53,К-р Восточный,605-E230725_P_B_9.B,5076,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.94,410.14,111,14.81,54.0
1609062,2025-06-05 07:21:00,2025-06-05 07:33:00,101686.34,60136.88,639.47,12.59,К-р Восточный,630-E040625_P_B_4.A,6144,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.94,397.36,109,15.11,60.0
1609444,2025-06-05 16:07:00,2025-06-05 16:20:00,101732.41,60129.9,638.99,11.65,К-р Восточный,630-E040625_P_B_4.A,5976,2025-06-05,PV №52,fault_zone,0.94,359.53,109,14.76,60.0
1667127,2025-08-01 07:34:00,2025-08-01 08:00:00,101221.47,60791.35,620.09,17.52,К-р Восточный,605-E230725_P_B_9.B,5017,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.94,419.12,111,15.44,60.0
1668969,2025-08-04 08:56:00,2025-08-04 09:15:00,101235.18,60681.44,621.74,17.52,К-р Восточный,605-E230725_P_B_9.B,5084,2025-08-03,PV №52,quartz-mica foliated schists,0.94,414.37,111,17.53,66.0
1609338,2025-06-05 14:05:00,2025-06-05 14:20:00,101684.99,60126.61,639.28,12.62,К-р Восточный,630-E040625_P_B_4.A,5969,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.94,387.0,109,15.99,54.0
1670702,2025-08-04 23:49:00,2025-08-05 00:12:00,101304.52,60635.36,621.11,19.01,К-р Восточный,605-E230725_P_B_9.B,8195,2025-08-05,PV №52,quartz-mica foliated schists,0.94,417.16,108,18.89,60.0
1613249,2025-06-09 12:11:00,2025-06-09 12:30:00,101755.43,60095.85,639.0,12.05,К-р Восточный,630-E040625_P_B_4.A,5689,2025-06-09,PV №52,carbonized_quartz-mica_hornfels_shists,0.94,406.5,110,15.99,54.0
1612235,2025-06-08 11:42:00,2025-06-08 11:58:00,101808.9,60112.44,638.95,12.1,К-р Восточный,630-E040625_P_B_4.A,5747,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.94,363.77,110,14.49,48.0
1579107,2025-05-06 23:13:00,2025-05-06 23:26:00,101248.17,60660.87,640.01,12.18,К-р Восточный,630-E030525_P_B_1.B,6070,2025-05-07,PV №52,quartz-mica foliated schists,0.94,419.05,109,15.76,60.0
1580640,2025-05-08 10:49:00,2025-05-08 11:16:00,101282.36,60556.82,640.35,12.01,К-р Восточный,630-E030525_P_B_1.B,5949,2025-05-08,PV №52,quartz-mica foliated schists,0.94,408.22,110,14.25,54.0
1666191,2025-07-31 10:02:00,2025-07-31 10:26:00,101197.04,60803.22,619.86,17.6,К-р Восточный,605-E230725_P_B_9.B,5005,2025-07-31,PV №52,mica-quartz_carbonate_massive_rocks,0.94,416.59,109,16.57,48.0
1579107,2025-05-06 23:13:00,2025-05-06 23:26:00,101248.17,60660.87,640.01,12.18,К-р Восточный,630-E030525_P_B_1.B,6070,2025-05-07,PV №52,quartz-mica foliated schists,0.94,419.58,109,16.34,54.0
1608787,2025-06-05 01:29:00,2025-06-05 01:47:00,101724.34,60139.69,639.34,12.1,К-р Восточный,630-E040625_P_B_4.A,6138,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.94,289.16,111,12.2,60.0
1580227,2025-05-08 01:57:00,2025-05-08 02:11:00,101250.03,60576.84,640.58,12.07,К-р Восточный,630-E030525_P_B_1.B,6087,2025-05-08,PV №52,quartz-mica foliated schists,0.94,417.89,110,15.66,54.0
1609737,2025-06-05 19:49:00,2025-06-05 20:05:00,101688.8,60120.05,639.36,12.81,К-р Восточный,630-E040625_P_B_4.A,6051,2025-06-06,PV №52,carbonized_quartz-mica_hornfels_shists,0.94,402.38,109,15.0,66.0
1580787,2025-05-08 14:36:00,2025-05-08 14:50:00,101323.25,60536.47,639.51,12.04,К-р Восточный,630-E030525_P_B_1.B,5985,2025-05-08,PV №52,quartz-mica foliated schists,0.94,426.22,110,15.19,54.0
1581301,2025-05-09 01:31:00,2025-05-09 01:47:00,101307.39,60519.9,639.81,12.59,К-р Восточный,630-E030525_P_B_1.B,5887,2025-05-09,PV №52,quartz-mica foliated schists,0.94,435.6,109,17.62,120.0
1580566,2025-05-08 09:29:00,2025-05-08 09:43:00,101246.43,60569.17,640.37,12.56,К-р Восточный,630-E030525_P_B_1.B,6010,2025-05-08,PV №52,quartz-mica foliated schists,0.94,419.57,109,15.79,42.0
1581505,2025-05-09 04:51:00,2025-05-09 05:09:00,101290.95,60503.34,640.45,12.66,К-р Восточный,630-E030525_P_B_1.B,5876,2025-05-09,PV №52,quartz-mica foliated schists,0.94,421.97,110,15.63,54.0
1578869,2025-05-06 16:36:00,2025-05-06 16:53:00,101264.63,60673.4,639.77,12.54,К-р Восточный,630-E030525_P_B_1.B,6074,2025-05-06,PV №52,quartz-mica foliated schists,0.94,434.26,109,16.62,54.0
1578926,2025-05-06 17:57:00,2025-05-06 18:12:00,101261.56,60661.55,639.63,12.76,К-р Восточный,630-E030525_P_B_1.B,6072,2025-05-06,PV №52,quartz-mica foliated schists,0.94,423.19,102,16.43,90.0
1668081,2025-08-02 08:04:00,2025-08-02 08:28:00,101269.93,60744.45,621.04,18.5,К-р Восточный,605-E230725_P_B_9.B,8180,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.94,430.96,110,16.82,48.0
1578646,2025-05-06 15:01:00,2025-05-06 15:16:00,101240.53,60682.37,641.78,12.85,К-р Восточный,630-E030525_P_B_1.B,6154,2025-05-06,PV №52,quartz-mica foliated schists,0.94,439.35,110,16.04,60.0
1672523,2025-08-06 16:18:00,2025-08-06 16:44:00,101244.07,60807.19,620.97,18.43,К-р Восточный,605-E230725_P_B_9.B,8157,2025-08-06,PV №52,mica-quartz_carbonate_massive_rocks,0.95,406.15,111,15.83,60.0
1667112,2025-08-01 07:09:00,2025-08-01 07:32:00,101220.75,60800.39,620.05,17.51,К-р Восточный,605-E230725_P_B_9.B,5016,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.95,411.09,110,16.04,54.0
1580640,2025-05-08 10:49:00,2025-05-08 11:16:00,101282.36,60556.82,640.35,12.01,К-р Восточный,630-E030525_P_B_1.B,5949,2025-05-08,PV №52,quartz-mica foliated schists,0.95,414.49,110,14.76,54.0
1578907,2025-05-06 17:24:00,2025-05-06 17:38:00,101252.09,60668.57,639.7,12.82,К-р Восточный,630-E030525_P_B_1.B,6149,2025-05-06,PV №52,quartz-mica foliated schists,0.95,372.32,109,14.38,36.0
1579300,2025-05-07 02:56:00,2025-05-07 03:11:00,101269.03,60616.29,639.66,12.12,К-р Восточный,630-E030525_P_B_1.B,6040,2025-05-07,PV №52,quartz-mica foliated schists,0.95,416.88,109,16.05,54.0
1667536,2025-08-01 17:53:00,2025-08-01 18:14:00,101240.7,60729.01,620.37,17.53,К-р Восточный,605-E230725_P_B_9.B,5076,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.95,428.26,107,19.42,66.0
1668058,2025-08-02 07:08:00,2025-08-02 07:31:00,101268.27,60753.27,621.06,18.52,К-р Восточный,605-E230725_P_B_9.B,8179,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.95,429.87,112,14.82,48.0
1579196,2025-05-07 00:47:00,2025-05-07 01:06:00,101229.61,60674.53,639.85,12.71,К-р Восточный,630-E030525_P_B_1.B,6079,2025-05-07,PV №52,quartz-mica foliated schists,0.95,419.38,109,15.76,54.0
1668242,2025-08-02 12:22:00,2025-08-02 12:49:00,101252.75,60750.34,619.83,17.56,К-р Восточный,605-E230725_P_B_9.B,5026,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.95,423.33,110,16.17,60.0
1581431,2025-05-09 03:36:00,2025-05-09 03:51:00,101294.64,60511.81,640.22,12.73,К-р Восточный,630-E030525_P_B_1.B,5915,2025-05-09,PV №52,quartz-mica foliated schists,0.95,421.62,110,15.97,60.0
1668235,2025-08-02 11:58:00,2025-08-02 12:18:00,101269.08,60711.68,621.04,18.5,К-р Восточный,605-E230725_P_B_9.B,8172,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.95,424.94,110,15.66,54.0
1668386,2025-08-02 15:37:00,2025-08-02 15:56:00,101250.96,60718.03,620.42,18.19,К-р Восточный,605-E230725_P_B_9.B,5039,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.95,424.83,110,16.05,66.0
1579852,2025-05-07 18:10:00,2025-05-07 18:23:00,101253.17,60599.96,640.17,12.02,К-р Восточный,630-E030525_P_B_1.B,6031,2025-05-07,PV №52,quartz-mica foliated schists,0.95,433.48,109,15.86,54.0
1668235,2025-08-02 11:58:00,2025-08-02 12:18:00,101269.08,60711.68,621.04,18.5,К-р Восточный,605-E230725_P_B_9.B,8172,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.95,423.83,111,15.57,54.0
1579140,2025-05-06 22:06:00,2025-05-06 22:20:00,101271.5,60631.84,639.63,12.18,К-р Восточный,630-E030525_P_B_1.B,6055,2025-05-07,PV №52,quartz-mica foliated schists,0.95,417.8,110,14.38,54.0
1580003,2025-05-07 22:52:00,2025-05-07 23:06:00,101230.41,60606.07,640.25,12.11,К-р Восточный,630-E030525_P_B_1.B,6107,2025-05-08,PV №52,quartz-mica foliated schists,0.95,417.55,109,16.3,60.0
1612655,2025-06-08 23:55:00,2025-06-09 00:14:00,101782.36,60098.76,639.22,11.3,К-р Восточный,630-E040625_P_B_4.A,5693,2025-06-09,PV №52,carbonized_quartz-mica_hornfels_shists,0.95,410.78,110,16.27,48.0
1670069,2025-08-04 09:37:00,2025-08-04 09:56:00,101236.86,60672.1,620.06,17.52,К-р Восточный,605-E230725_P_B_9.B,5083,2025-08-04,PV №52,quartz-mica foliated schists,0.95,429.87,110,16.98,60.0
1668425,2025-08-02 16:43:00,2025-08-02 17:04:00,101261.97,60705.5,620.54,18.0,К-р Восточный,605-E230725_P_B_9.B,5031,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.95,370.91,112,13.79,54.0
1668710,2025-08-02 21:43:00,2025-08-02 22:02:00,101293.33,60670.63,621.72,19.17,К-р Восточный,605-E230725_P_B_9.B,8191,2025-08-03,PV №52,quartz-mica foliated schists,0.95,417.03,110,16.54,60.0
1582404,2025-05-10 01:17:00,2025-05-10 01:35:00,101263.9,60517.19,640.17,13.62,К-р Восточный,630-E030525_P_B_1.B,5882,2025-05-10,PV №52,quartz-mica foliated schists,0.95,428.95,108,18.51,54.0
1668005,2025-08-02 05:11:00,2025-08-02 05:34:00,101242.51,60761.79,619.85,17.54,К-р Восточный,605-E230725_P_B_9.B,5044,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.95,430.47,111,15.17,66.0
1611170,2025-06-07 09:55:00,2025-06-07 10:09:00,101769.84,60126.97,638.51,11.62,К-р Восточный,630-E040625_P_B_4.A,6063,2025-06-07,PV №52,carbonized_quartz-mica_hornfels_shists,0.95,384.25,109,14.49,42.0
1580368,2025-05-08 04:37:00,2025-05-08 04:51:00,101264.01,60570.39,640.46,12.57,К-р Восточный,630-E030525_P_B_1.B,6012,2025-05-08,PV №52,quartz-mica foliated schists,0.95,419.08,109,15.62,54.0
1668484,2025-08-02 18:19:00,2025-08-02 18:41:00,101257.28,60690.66,620.42,17.51,К-р Восточный,605-E230725_P_B_9.B,5036,2025-08-02,PV №52,quartz-mica foliated schists,0.95,361.27,111,14.43,126.0
1667301,2025-08-01 11:52:00,2025-08-01 12:11:00,101235.95,60714.17,620.36,18.03,К-р Восточный,605-E230725_P_B_9.B,5055,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.95,387.13,110,15.47,78.0
1611186,2025-06-07 10:11:00,2025-06-07 10:30:00,101766.89,60121.16,638.69,11.61,К-р Восточный,630-E040625_P_B_4.A,5775,2025-06-07,PV №52,carbonized_quartz-mica_hornfels_shists,0.95,397.97,108,16.38,54.0
1579085,2025-05-06 21:37:00,2025-05-06 21:50:00,101264.51,60647.02,639.81,12.07,К-р Восточный,630-E030525_P_B_1.B,6057,2025-05-07,PV №52,quartz-mica foliated schists,0.95,339.8,110,14.57,60.0
1611925,2025-06-08 04:25:00,2025-06-08 04:41:00,101845.42,60121.21,639.19,11.66,К-р Восточный,630-E040625_P_B_4.A,5946,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.95,384.77,110,16.09,42.0
1580540,2025-05-08 08:56:00,2025-05-08 09:07:00,101236.61,60583.44,640.62,12.19,К-р Восточный,630-E030525_P_B_1.B,6024,2025-05-08,PV №52,quartz-mica foliated schists,0.95,415.93,109,16.09,48.0
1580041,2025-05-07 22:30:00,2025-05-07 22:44:00,101249.02,60591.89,640.44,12.12,К-р Восточный,630-E030525_P_B_1.B,6101,2025-05-08,PV №52,quartz-mica foliated schists,0.95,416.22,109,16.05,60.0
1580744,2025-05-08 13:25:00,2025-05-08 13:41:00,101338.17,60530.32,639.29,12.01,К-р Восточный,630-E030525_P_B_1.B,5958,2025-05-08,PV №52,mica-quartz_carbonate_massive_rocks,0.95,430.01,108,17.61,54.0
1668101,2025-08-02 08:47:00,2025-08-02 09:11:00,101261.44,60747.14,621.67,18.45,К-р Восточный,605-E230725_P_B_9.B,8168,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.95,430.21,111,16.12,54.0
1578805,2025-05-06 15:19:00,2025-05-06 15:33:00,101233.45,60682.43,639.93,12.62,К-р Восточный,630-E030525_P_B_1.B,6155,2025-05-06,PV №52,quartz-mica foliated schists,0.95,439.35,109,16.57,54.0
1609708,2025-06-05 22:55:00,2025-06-05 23:09:00,101749.46,60125.21,639.3,11.47,К-р Восточный,630-E040625_P_B_4.A,6060,2025-06-06,PV №52,carbonized_quartz-mica_hornfels_shists,0.95,367.59,110,13.53,72.0
1672857,2025-08-06 23:47:00,2025-08-07 00:05:00,101227.85,60814.82,619.99,18.36,К-р Восточный,605-E230725_P_B_9.B,5002,2025-08-07,PV №52,mica-quartz_carbonate_massive_rocks,0.96,282.44,108,14.38,90.0
1612410,2025-06-08 16:27:00,2025-06-08 16:45:00,101826.06,60108.2,639.34,12.11,К-р Восточный,630-E040625_P_B_4.A,5905,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.96,424.57,109,16.29,66.0
1609108,2025-06-05 08:39:00,2025-06-05 08:54:00,101701.41,60133.2,639.42,12.58,К-р Восточный,630-E040625_P_B_4.A,6047,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.96,356.31,108,16.62,42.0
1613383,2025-06-09 15:51:00,2025-06-09 16:09:00,101732.09,60088.49,638.99,12.03,К-р Восточный,630-E040625_P_B_4.A,5883,2025-06-09,PV №52,carbonized_quartz-mica_hornfels_shists,0.96,230.25,107,11.16,54.0
1668784,2025-08-03 01:32:00,2025-08-03 01:51:00,101259.22,60681.48,620.47,17.63,К-р Восточный,605-E230725_P_B_9.B,5035,2025-08-03,PV №52,quartz-mica foliated schists,0.96,392.79,111,16.41,48.0
1612060,2025-06-08 07:46:00,2025-06-08 08:01:00,101791.4,60116.93,638.91,11.59,К-р Восточный,630-E040625_P_B_4.A,5954,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.96,397.74,110,14.68,60.0
1579372,2025-05-07 04:23:00,2025-05-07 04:36:00,101230.79,60659.17,640.16,12.63,К-р Восточный,630-E030525_P_B_1.B,6068,2025-05-07,PV №52,quartz-mica foliated schists,0.96,420.89,109,16.58,54.0
1609364,2025-06-05 14:39:00,2025-06-05 14:55:00,101698.35,60127.68,639.36,12.56,К-р Восточный,630-E040625_P_B_4.A,5971,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.96,377.05,110,14.41,48.0
1578893,2025-05-06 17:10:00,2025-05-06 17:22:00,101255.6,60676.73,639.78,12.53,К-р Восточный,630-E030525_P_B_1.B,6076,2025-05-06,PV №52,quartz-mica foliated schists,0.96,427.6,108,16.69,54.0
1579229,2025-05-07 01:39:00,2025-05-07 01:51:00,101244.24,60652.57,640.17,12.31,К-р Восточный,630-E030525_P_B_1.B,6137,2025-05-07,PV №52,quartz-mica foliated schists,0.96,364.29,108,18.15,54.0
1668070,2025-08-02 07:35:00,2025-08-02 08:01:00,101259.7,60756.55,620.57,18.0,К-р Восточный,605-E230725_P_B_9.B,8167,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.96,430.9,110,16.63,54.0
1668437,2025-08-02 17:07:00,2025-08-02 17:27:00,101277.84,60709.12,621.34,19.0,К-р Восточный,605-E230725_P_B_9.B,8184,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.96,428.82,109,17.74,54.0
1668969,2025-08-04 08:56:00,2025-08-04 09:15:00,101235.18,60681.44,621.74,17.52,К-р Восточный,605-E230725_P_B_9.B,5084,2025-08-03,PV №52,quartz-mica foliated schists,0.96,418.9,110,18.82,60.0
1611651,2025-06-07 23:38:00,2025-06-07 23:56:00,101834.76,60126.28,639.4,11.68,К-р Восточный,630-E040625_P_B_4.A,5785,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.96,400.99,111,14.26,54.0
1609150,2025-06-05 09:31:00,2025-06-05 09:46:00,101721.53,60135.0,639.25,12.58,К-р Восточный,630-E040625_P_B_4.A,6044,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.96,399.16,109,15.17,48.0
1579138,2025-05-06 21:17:00,2025-05-06 21:32:00,101291.05,60610.15,639.83,12.56,К-р Восточный,630-E030525_P_B_1.B,6114,2025-05-07,PV №52,quartz-mica foliated schists,0.96,410.03,108,17.61,54.0
1609140,2025-06-05 09:11:00,2025-06-05 09:29:00,101714.77,60134.56,639.32,12.63,К-р Восточный,630-E040625_P_B_4.A,6045,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.96,399.21,109,16.51,60.0
1670707,2025-08-04 19:35:00,2025-08-04 19:57:00,101297.07,60661.65,621.65,19.51,К-р Восточный,605-E230725_P_B_9.B,8192,2025-08-05,PV №52,quartz-mica foliated schists,0.96,406.69,109,19.12,54.0
1581770,2025-05-09 11:14:00,2025-05-09 11:27:00,101291.51,60488.7,640.58,13.0,К-р Восточный,630-E030525_P_B_1.B,5871,2025-05-09,PV №52,quartz-mica foliated schists,0.96,428.24,110,15.37,54.0
1609364,2025-06-05 14:39:00,2025-06-05 14:55:00,101698.35,60127.68,639.36,12.56,К-р Восточный,630-E040625_P_B_4.A,5971,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.96,401.23,109,15.4,48.0
1579669,2025-05-07 13:35:00,2025-05-07 13:49:00,101261.6,60600.3,640.04,11.52,К-р Восточный,630-E030525_P_B_1.B,6032,2025-05-07,PV №52,quartz-mica foliated schists,0.96,359.44,111,14.07,48.0
1581154,2025-05-08 23:41:00,2025-05-08 23:52:00,101343.77,60507.68,639.54,12.72,К-р Восточный,630-E030525_P_B_1.B,5994,2025-05-09,PV №52,mica-quartz_carbonate_massive_rocks,0.96,400.99,110,15.56,48.0
1668437,2025-08-02 17:07:00,2025-08-02 17:27:00,101277.84,60709.12,621.34,19.0,К-р Восточный,605-E230725_P_B_9.B,8184,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.96,427.49,110,15.96,60.0
1609166,2025-06-05 09:48:00,2025-06-05 10:03:00,101728.27,60135.44,639.05,12.09,К-р Восточный,630-E040625_P_B_4.A,6043,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.96,395.06,109,15.33,42.0
1581579,2025-05-09 06:27:00,2025-05-09 06:40:00,101313.64,60497.84,640.26,13.02,К-р Восточный,630-E030525_P_B_1.B,5972,2025-05-09,PV №52,mica-quartz_carbonate_massive_rocks,0.96,420.51,110,16.27,54.0
1666091,2025-07-31 07:53:00,2025-07-31 08:14:00,101246.98,60702.49,620.63,18.01,К-р Восточный,605-E230725_P_B_9.B,5079,2025-07-31,PV №52,mica-quartz_carbonate_massive_rocks,0.96,423.38,110,15.9,48.0
1612019,2025-06-08 06:12:00,2025-06-08 06:29:00,101804.75,60118.4,639.29,11.69,К-р Восточный,630-E040625_P_B_4.A,5952,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.96,346.61,110,14.42,30.0
