shift_date,shift_number,excavator,area,work_type,loading_point,unloading_point,cargo,truck_type,truck_id,cycle_distance_km,cycle_speed_kmh,volume_m3,weight_t,cycle_start,cycle_end,loading_sec,unloading_sec,trip_duration_sec,load_wait_sec
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3640 АК 2015,7.8,22.68,54.4,136.0,10:53:00,11:29:00,380.0,32.0,1137.0,0.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3729 АК 2015,7.75,22.6,51.6,129.0,9:34:00,10:06:00,256.0,25.0,1000.0,338.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3339 АК 2015,7.74,22.05,52.4,131.0,8:48:00,9:15:00,330.0,27.0,1033.0,0.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3339 АК 2015,7.72,21.62,51.6,129.0,10:11:00,10:45:00,312.0,27.0,1092.0,404.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3640 АК 2015,12.23,24.2,52.8,132.0,9:24:00,10:01:00,310.0,54.0,1099.0,15.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3729 АК 2015,7.74,22.84,50.4,126.0,10:06:00,10:33:00,293.0,28.0,1047.0,45.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3729 АК 2015,7.76,22.34,55.2,138.0,10:33:00,11:00:00,316.0,25.0,1101.0,34.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3339 АК 2015,7.74,21.94,54.8,137.0,10:45:00,11:14:00,341.0,30.0,1128.0,0.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3729 АК 2015,11.41,24.45,50.4,126.0,8:17:00,9:08:00,344.0,25.0,1086.0,435.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,2980 АК 2015,11.24,24.5,56.4,141.0,8:16:00,9:01:00,513.0,35.0,999.0,0.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,2980 АК 2015,7.74,22.51,51.6,129.0,10:38:00,11:06:00,289.0,42.0,972.0,66.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3339 АК 2015,7.81,22.15,55.6,139.0,11:14:00,11:50:00,346.0,27.0,1071.0,0.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3339 АК 2015,7.72,22.43,55.2,138.0,9:15:00,9:42:00,299.0,28.0,1056.0,7.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3339 АК 2015,7.67,22.09,52.4,131.0,9:42:00,10:11:00,273.0,27.0,993.0,141.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3640 АК 2015,7.8,23.76,51.6,129.0,10:01:00,10:27:00,315.0,30.0,1088.0,0.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3640 АК 2015,7.73,23.3,48.8,122.0,10:27:00,10:53:00,264.0,26.0,1032.0,0.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,2980 АК 2015,7.62,23.42,55.6,139.0,9:27:00,9:53:00,329.0,30.0,877.0,0.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3729 АК 2015,7.83,22.05,53.2,133.0,11:00:00,11:35:00,305.0,29.0,1070.0,59.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,2980 АК 2015,7.78,22.68,48.8,122.0,11:42:00,12:10:00,284.0,31.0,835.0,127.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3640 АК 2015,7.83,22.89,51.2,128.0,11:29:00,11:57:00,307.0,27.0,1077.0,100.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3729 АК 2015,7.74,23.11,52.8,132.0,11:35:00,12:04:00,362.0,30.0,1103.0,136.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3339 АК 2015,7.77,23.24,51.6,129.0,11:50:00,12:18:00,352.0,28.0,1056.0,29.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,2980 АК 2015,7.77,22.59,50.8,127.0,12:10:00,12:39:00,289.0,43.0,1038.0,140.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3729 АК 2015,7.77,21.73,52.4,131.0,12:04:00,12:33:00,302.0,28.0,1095.0,56.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3640 АК 2015,7.89,21.7,49.6,124.0,11:57:00,12:27:00,390.0,28.0,1175.0,13.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3339 АК 2015,7.81,21.21,54.8,137.0,12:18:00,12:47:00,398.0,25.0,1135.0,0.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3640 АК 2015,7.85,22.31,52.8,132.0,12:27:00,12:55:00,308.0,29.0,1068.0,0.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3729 АК 2015,7.55,23.56,50.4,126.0,12:33:00,12:59:00,281.0,25.0,1003.0,82.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,2980 АК 2015,7.52,21.27,54.8,137.0,12:39:00,13:07:00,385.0,12.0,933.0,29.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3339 АК 2015,7.64,22.38,54.8,137.0,12:47:00,13:14:00,310.0,27.0,1039.0,0.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,3339 АК 2015,7.46,21.99,51.2,128.0,13:14:00,13:56:00,276.0,28.0,970.0,932.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3729 АК 2015,7.5,21.35,52.8,132.0,12:59:00,13:51:00,296.0,51.0,1032.0,56.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор. +340 Запад,"Порода, III НК2",Белаз 141,3640 АК 2015,7.67,21.59,51.2,128.0,12:55:00,13:45:00,397.0,30.0,1123.0,18.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,2980 АК 2015,10.98,25.61,52.4,131.0,13:07:00,14:05:00,291.0,37.0,822.0,0.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,Автодорога,"Порода, III НК2",Белаз 141,3640 АК 2015,5.32,23.34,50.8,127.0,13:45:00,14:06:00,295.0,80.0,696.0,33.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3339 АК 2015,7.6,22.57,54.0,135.0,13:56:00,14:22:00,351.0,27.0,1060.0,0.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,Автодорога,"Порода, III НК2",Белаз 141,3640 АК 2015,3.54,20.72,54.0,135.0,14:06:00,14:24:00,343.0,88.0,769.0,51.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,2980 АК 2015,7.59,22.2,52.8,132.0,14:05:00,14:36:00,308.0,38.0,1184.0,295.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3339 АК 2015,7.52,22.98,52.0,130.0,14:22:00,14:51:00,259.0,29.0,1189.0,239.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3640 АК 2015,5.59,21.03,50.8,127.0,14:24:00,14:47:00,336.0,28.0,1080.0,0.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,2980 АК 2015,7.59,23.47,50.8,127.0,14:36:00,15:00:00,237.0,36.0,826.0,0.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор. +340,"Порода, III НК2",Белаз 141,3640 АК 2015,10.35,24.06,50.4,126.0,14:47:00,15:20:00,283.0,62.0,1403.0,38.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,2980 АК 2015,7.61,23.15,50.8,127.0,15:00:00,15:25:00,266.0,35.0,909.0,17.0
2023-08-02,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3339 АК 2015,7.5,23.48,51.2,128.0,14:51:00,15:19:00,290.0,27.0,971.0,156.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4465,8.12,23.71,48.4,121.0,10:04:00,10:33:00,291.0,42.0,986.0,151.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3635 АК 2015,8.16,21.71,46.4,116.0,10:23:00,10:51:00,262.0,32.0,1023.0,0.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3508 АК 2015,16.11,22.45,48.4,121.0,8:00:00,9:23:00,244.0,30.0,940.0,1219.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3508 АК 2015,8.12,24.36,46.8,117.0,9:59:00,10:27:00,296.0,29.0,999.0,139.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4465,8.04,22.98,51.2,128.0,9:05:00,9:32:00,270.0,41.0,1006.0,0.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4465,12.06,21.24,48.4,121.0,8:00:00,9:05:00,307.0,33.0,1128.0,1157.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3635 АК 2015,11.77,23.6,48.8,122.0,8:18:00,9:19:00,300.0,30.0,1113.0,958.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4479,11.51,22.26,52.4,131.0,8:20:00,9:12:00,291.0,31.0,1626.0,614.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3508 АК 2015,8.38,21.29,44.4,111.0,9:23:00,9:59:00,277.0,26.0,953.0,68.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3635 АК 2015,8.13,21.69,54.0,135.0,9:56:00,10:23:00,263.0,28.0,1086.0,0.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4479,8.06,21.74,48.4,121.0,9:40:00,10:12:00,262.0,16.0,918.0,0.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4465,8.12,22.91,46.4,116.0,9:32:00,10:04:00,279.0,28.0,940.0,0.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4479,8.05,21.2,45.2,113.0,9:12:00,9:40:00,297.0,31.0,949.0,0.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4479,8.13,20.89,51.2,128.0,10:12:00,10:42:00,258.0,34.0,1106.0,36.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3635 АК 2015,8.15,19.74,50.8,127.0,9:19:00,9:56:00,263.0,34.0,1099.0,0.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4465,8.15,22.63,46.8,117.0,10:33:00,11:01:00,264.0,33.0,926.0,63.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3508 АК 2015,8.15,24.17,49.2,123.0,10:27:00,10:56:00,258.0,34.0,948.0,194.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4479,8.16,22.29,52.4,131.0,10:42:00,11:10:00,241.0,27.0,942.0,0.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3508 АК 2015,8.06,24.41,51.2,128.0,10:56:00,11:25:00,337.0,27.0,1038.0,147.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3635 АК 2015,8.05,23.33,51.6,129.0,10:51:00,11:19:00,318.0,29.0,1021.0,10.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4465,8.11,22.85,50.0,125.0,11:01:00,11:32:00,295.0,21.0,964.0,168.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4479,8.17,21.4,51.6,129.0,11:10:00,11:40:00,352.0,33.0,1074.0,0.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3508 АК 2015,8.08,25.48,48.8,122.0,11:25:00,11:49:00,274.0,27.0,944.0,0.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4479,8.07,21.36,50.4,126.0,11:40:00,12:09:00,322.0,30.0,962.0,0.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4465,8.13,21.78,48.8,122.0,11:32:00,12:03:00,320.0,43.0,1132.0,164.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3635 АК 2015,8.22,22.53,49.6,124.0,11:19:00,11:56:00,285.0,32.0,996.0,34.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3508 АК 2015,8.11,24.43,50.8,127.0,11:49:00,12:16:00,325.0,29.0,1041.0,26.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3635 АК 2015,8.15,22.74,51.2,128.0,11:56:00,12:23:00,308.0,30.0,1086.0,0.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4479,8.06,21.54,52.8,132.0,12:09:00,12:38:00,363.0,28.0,1075.0,0.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4465,8.08,23.14,51.6,129.0,12:03:00,12:31:00,320.0,44.0,1035.0,24.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3508 АК 2015,8.12,25.21,50.8,127.0,12:16:00,12:42:00,285.0,31.0,979.0,76.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3635 АК 2015,8.12,23.34,48.4,121.0,12:23:00,12:50:00,319.0,39.0,1055.0,0.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4479,8.07,21.12,51.6,129.0,12:38:00,13:08:00,331.0,32.0,1021.0,0.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,4465,8.11,22.81,50.0,125.0,12:31:00,12:59:00,296.0,44.0,996.0,0.0
2023-08-03,1.0,Hitachi EX 1200 (№24) ТДС,Новоказанский-2,Авто,69 центр,А/о гор.+350 запад,"Порода, III НК2",Белаз 141,3508 АК 2015,8.16,24.32,52.0,130.0,12:42:00,13:13:00,311.0,27.0,1029.0,253.0
