Id_Drill_Trans,Drill_Start_Timestamp,End_Timestamp,X,Y,Z,Depth,Pit_Name,Drill_Passport,Hole_Code,Cycle_Shift_Date,Short_Name,SEGMENT_DEPTH,WEIGHT_ON_BIT,ROTATION_PER_MINUTE,TORQUE,RATE_OF_PENETRATION,drill_passport,depth_m,litology_code
1667264,2025-08-01 11:04:00,2025-08-01 11:27:00,101231.91,60731.84,619.6,17.65,К-р Восточный,605-E230725_P_B_9.B,5053,2025-08-01,PV №52,-0.41,13.29,71,4.5,804.0,605-E230725_P_B_9.B,-0.41,mica-quartz_carbonate_massive_rocks
1667821,2025-08-02 01:15:00,2025-08-02 01:42:00,101237.68,60792.53,620.47,18.16,К-р Восточный,605-E230725_P_B_9.B,5020,2025-08-02,PV №52,0.01,9.69,36,1.39,586.2,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1579105,2025-05-06 21:53:00,2025-05-06 22:05:00,101268.33,60639.28,639.76,12.21,К-р Восточный,630-E030525_P_B_1.B,6131,2025-05-07,PV №52,0.01,194.75,114,10.97,60.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1611060,2025-06-07 07:35:00,2025-06-07 07:54:00,101747.96,60108.14,638.82,11.79,К-р Восточный,630-E040625_P_B_4.A,5756,2025-06-07,PV №52,0.01,9.25,116,5.39,18.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1579105,2025-05-06 21:53:00,2025-05-06 22:05:00,101268.33,60639.28,639.76,12.21,К-р Восточный,630-E030525_P_B_1.B,6131,2025-05-07,PV №52,0.01,114.51,98,7.76,137.4,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1578391,2025-05-06 09:01:00,2025-05-06 09:14:00,101261.0,60688.11,641.71,13.02,К-р Восточный,630-E030525_P_B_1.B,6151,2025-05-06,PV №52,0.01,152.69,107,15.29,126.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1612416,2025-06-08 16:48:00,2025-06-08 17:10:00,101819.27,60107.59,639.28,12.07,К-р Восточный,630-E040625_P_B_4.A,5904,2025-06-08,PV №52,0.01,12.6,93,5.49,6.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1580394,2025-05-08 05:11:00,2025-05-08 05:23:00,101298.76,60572.01,640.36,12.6,К-р Восточный,630-E030525_P_B_1.B,6016,2025-05-08,PV №52,0.01,110.33,92,7.97,144.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1611895,2025-06-08 03:47:00,2025-06-08 04:03:00,101858.93,60122.35,639.26,11.15,К-р Восточный,630-E040625_P_B_4.A,5944,2025-06-08,PV №52,0.01,76.67,42,7.81,96.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1609191,2025-06-05 10:22:00,2025-06-05 10:37:00,101741.86,60136.53,638.72,11.6,К-р Восточный,630-E040625_P_B_4.A,6041,2025-06-05,PV №52,0.01,64.49,105,6.74,54.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1612416,2025-06-08 16:48:00,2025-06-08 17:10:00,101819.27,60107.59,639.28,12.07,К-р Восточный,630-E040625_P_B_4.A,5904,2025-06-08,PV №52,0.01,3.81,89,6.24,73.8,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1667732,2025-08-01 20:29:00,2025-08-01 20:57:00,101239.68,60696.48,620.16,18.01,К-р Восточный,605-E230725_P_B_9.B,5057,2025-08-02,PV №52,0.01,90.02,0,0.11,6.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1667821,2025-08-02 01:15:00,2025-08-02 01:42:00,101237.68,60792.53,620.47,18.16,К-р Восточный,605-E230725_P_B_9.B,5020,2025-08-02,PV №52,0.01,91.0,95,7.12,132.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1667842,2025-08-02 01:44:00,2025-08-02 02:12:00,101238.33,60784.5,620.16,17.51,К-р Восточный,605-E230725_P_B_9.B,5019,2025-08-02,PV №52,0.01,18.48,44,1.76,570.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1611060,2025-06-07 07:35:00,2025-06-07 07:54:00,101747.96,60108.14,638.82,11.79,К-р Восточный,630-E040625_P_B_4.A,5756,2025-06-07,PV №52,0.01,21.91,100,5.41,6.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1668795,2025-08-03 01:55:00,2025-08-03 02:14:00,101274.54,60685.55,620.98,18.62,К-р Восточный,605-E230725_P_B_9.B,8175,2025-08-03,PV №52,0.01,7.92,33,1.8,84.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1580386,2025-05-08 04:56:00,2025-05-08 05:08:00,101307.19,60573.95,640.04,12.71,К-р Восточный,630-E030525_P_B_1.B,5952,2025-05-08,PV №52,0.01,-32.84,58,4.56,48.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1579117,2025-05-06 22:39:00,2025-05-06 22:51:00,101277.94,60617.0,639.78,12.21,К-р Восточный,630-E030525_P_B_1.B,6039,2025-05-07,PV №52,0.01,71.91,56,7.38,114.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1672560,2025-08-06 16:47:00,2025-08-06 17:11:00,101236.62,60810.85,620.48,18.47,К-р Восточный,605-E230725_P_B_9.B,4987,2025-08-06,PV №52,0.01,89.92,74,10.31,144.6,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1613897,2025-06-10 04:12:00,2025-06-10 04:30:00,101841.26,60085.48,639.45,12.02,К-р Восточный,630-E040625_P_B_4.A,5823,2025-06-10,PV №52,0.01,49.26,116,5.68,96.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1613897,2025-06-10 04:12:00,2025-06-10 04:30:00,101841.26,60085.48,639.45,12.02,К-р Восточный,630-E040625_P_B_4.A,5823,2025-06-10,PV №52,0.01,26.67,111,5.28,186.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1668969,2025-08-04 08:56:00,2025-08-04 09:15:00,101235.18,60681.44,621.74,17.52,К-р Восточный,605-E230725_P_B_9.B,5084,2025-08-03,PV №52,0.01,124.49,93,8.48,36.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1613897,2025-06-10 04:12:00,2025-06-10 04:30:00,101841.26,60085.48,639.45,12.02,К-р Восточный,630-E040625_P_B_4.A,5823,2025-06-10,PV №52,0.01,39.48,94,5.69,180.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1667733,2025-08-01 23:46:00,2025-08-02 00:11:00,101264.34,60771.02,620.82,18.23,К-р Восточный,605-E230725_P_B_9.B,8177,2025-08-02,PV №52,0.01,169.5,113,10.3,60.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1667747,2025-08-01 23:15:00,2025-08-01 23:41:00,101245.82,60788.55,620.64,18.01,К-р Восточный,605-E230725_P_B_9.B,8159,2025-08-02,PV №52,0.01,90.75,109,6.57,90.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1611846,2025-06-08 02:59:00,2025-06-08 03:17:00,101771.4,60115.36,639.11,11.24,К-р Восточный,630-E040625_P_B_4.A,5957,2025-06-08,PV №52,0.01,138.83,98,8.79,30.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1667753,2025-08-01 21:39:00,2025-08-01 22:10:00,101249.72,60789.86,620.82,18.33,К-р Восточный,605-E230725_P_B_9.B,8163,2025-08-02,PV №52,0.01,175.15,103,9.99,126.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1582355,2025-05-10 00:02:00,2025-05-10 00:14:00,101293.29,60473.79,640.49,13.81,К-р Восточный,630-E030525_P_B_1.B,5863,2025-05-10,PV №52,0.01,73.08,88,5.99,180.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1670069,2025-08-04 09:37:00,2025-08-04 09:56:00,101236.86,60672.1,620.06,17.52,К-р Восточный,605-E230725_P_B_9.B,5083,2025-08-04,PV №52,0.01,434.33,107,20.0,60.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1609166,2025-06-05 09:48:00,2025-06-05 10:03:00,101728.27,60135.44,639.05,12.09,К-р Восточный,630-E040625_P_B_4.A,6043,2025-06-05,PV №52,0.01,62.73,102,8.09,72.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1580368,2025-05-08 04:37:00,2025-05-08 04:51:00,101264.01,60570.39,640.46,12.57,К-р Восточный,630-E030525_P_B_1.B,6012,2025-05-08,PV №52,0.01,-34.19,118,3.81,96.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1611076,2025-06-07 07:58:00,2025-06-07 08:12:00,101756.67,60126.1,638.73,11.56,К-р Восточный,630-E040625_P_B_4.A,6061,2025-06-07,PV №52,0.01,48.94,95,5.93,66.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1667753,2025-08-01 21:39:00,2025-08-01 22:10:00,101249.72,60789.86,620.82,18.33,К-р Восточный,605-E230725_P_B_9.B,8163,2025-08-02,PV №52,0.01,128.45,102,8.31,42.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1582357,2025-05-10 00:17:00,2025-05-10 00:32:00,101288.53,60480.75,640.72,13.77,К-р Восточный,630-E030525_P_B_1.B,5907,2025-05-10,PV №52,0.01,430.25,108,17.76,54.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1612485,2025-06-08 17:54:00,2025-06-08 18:13:00,101798.65,60105.89,638.98,12.08,К-р Восточный,630-E040625_P_B_4.A,5901,2025-06-08,PV №52,0.01,58.88,53,3.81,18.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1672560,2025-08-06 16:47:00,2025-08-06 17:11:00,101236.62,60810.85,620.48,18.47,К-р Восточный,605-E230725_P_B_9.B,4987,2025-08-06,PV №52,0.01,169.84,70,9.77,54.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1672560,2025-08-06 16:47:00,2025-08-06 17:11:00,101236.62,60810.85,620.48,18.47,К-р Восточный,605-E230725_P_B_9.B,4987,2025-08-06,PV №52,0.01,85.41,74,9.15,78.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1668821,2025-08-03 02:17:00,2025-08-03 02:39:00,101267.64,60678.66,620.43,18.02,К-р Восточный,605-E230725_P_B_9.B,5034,2025-08-03,PV №52,0.01,63.48,15,5.5,90.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1667799,2025-08-02 00:49:00,2025-08-02 01:13:00,101236.91,60801.69,620.91,18.11,К-р Восточный,605-E230725_P_B_9.B,5021,2025-08-02,PV №52,0.01,55.63,110,9.44,96.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1672560,2025-08-06 16:47:00,2025-08-06 17:11:00,101236.62,60810.85,620.48,18.47,К-р Восточный,605-E230725_P_B_9.B,4987,2025-08-06,PV №52,0.01,108.53,56,7.06,264.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1667799,2025-08-02 00:49:00,2025-08-02 01:13:00,101236.91,60801.69,620.91,18.11,К-р Восточный,605-E230725_P_B_9.B,5021,2025-08-02,PV №52,0.01,38.85,100,6.9,144.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1612443,2025-06-08 17:12:00,2025-06-08 17:35:00,101812.58,60107.23,639.26,12.26,К-р Восточный,630-E040625_P_B_4.A,5903,2025-06-08,PV №52,0.01,36.36,114,7.65,55.2,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1613760,2025-06-10 01:54:00,2025-06-10 02:15:00,101824.38,60090.07,639.24,12.52,К-р Восточный,630-E040625_P_B_4.A,5665,2025-06-10,PV №52,0.01,8.24,9,1.3,144.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1670097,2025-08-04 10:18:00,2025-08-04 10:37:00,101252.15,60675.62,620.03,17.52,К-р Восточный,605-E230725_P_B_9.B,5082,2025-08-04,PV №52,0.01,230.68,113,10.74,108.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1672560,2025-08-06 16:47:00,2025-08-06 17:11:00,101236.62,60810.85,620.48,18.47,К-р Восточный,605-E230725_P_B_9.B,4987,2025-08-06,PV №52,0.01,108.92,28,6.31,30.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1579138,2025-05-06 21:17:00,2025-05-06 21:32:00,101291.05,60610.15,639.83,12.56,К-р Восточный,630-E030525_P_B_1.B,6114,2025-05-07,PV №52,0.01,96.42,105,8.22,138.6,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1614789,2025-06-11 01:18:00,2025-06-11 01:42:00,101753.35,60078.2,639.45,12.03,К-р Восточный,630-E040625_P_B_4.A,5810,2025-06-11,PV №52,0.01,228.98,1,13.36,107.4,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1667441,2025-08-01 15:19:00,2025-08-01 15:42:00,101232.06,60772.74,620.09,17.01,К-р Восточный,605-E230725_P_B_9.B,5071,2025-08-01,PV №52,0.01,311.21,108,13.18,156.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1670707,2025-08-04 19:35:00,2025-08-04 19:57:00,101297.07,60661.65,621.65,19.51,К-р Восточный,605-E230725_P_B_9.B,8192,2025-08-05,PV №52,0.01,77.72,108,6.78,78.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1614789,2025-06-11 01:18:00,2025-06-11 01:42:00,101753.35,60078.2,639.45,12.03,К-р Восточный,630-E040625_P_B_4.A,5810,2025-06-11,PV №52,0.01,45.66,86,5.74,23.4,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1579138,2025-05-06 21:17:00,2025-05-06 21:32:00,101291.05,60610.15,639.83,12.56,К-р Восточный,630-E030525_P_B_1.B,6114,2025-05-07,PV №52,0.01,92.5,0,7.92,12.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1611128,2025-06-07 08:56:00,2025-06-07 09:13:00,101760.1,60120.38,638.85,11.92,К-р Восточный,630-E040625_P_B_4.A,5774,2025-06-07,PV №52,0.01,400.72,108,16.19,72.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1614094,2025-06-10 09:30:00,2025-06-10 10:01:00,101823.95,60079.11,639.12,12.52,К-р Восточный,630-E040625_P_B_4.A,5615,2025-06-10,PV №52,0.01,-6.46,5,0.45,54.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1670702,2025-08-04 23:49:00,2025-08-05 00:12:00,101304.52,60635.36,621.11,19.01,К-р Восточный,605-E230725_P_B_9.B,8195,2025-08-05,PV №52,0.01,136.19,105,17.28,18.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1612669,2025-06-08 20:49:00,2025-06-08 21:04:00,101843.48,60103.07,639.47,12.16,К-р Восточный,630-E040625_P_B_4.A,5702,2025-06-09,PV №52,0.01,45.58,66,4.71,126.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1612669,2025-06-08 20:49:00,2025-06-08 21:04:00,101843.48,60103.07,639.47,12.16,К-р Восточный,630-E040625_P_B_4.A,5702,2025-06-09,PV №52,0.01,-9.67,62,1.54,6.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1579138,2025-05-06 21:17:00,2025-05-06 21:32:00,101291.05,60610.15,639.83,12.56,К-р Восточный,630-E030525_P_B_1.B,6114,2025-05-07,PV №52,0.01,316.17,0,23.51,54.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1613753,2025-06-10 01:30:00,2025-06-10 01:52:00,101831.03,60090.53,639.59,12.52,К-р Восточный,630-E040625_P_B_4.A,5664,2025-06-10,PV №52,0.01,50.86,85,7.3,72.6,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1581799,2025-05-09 11:34:00,2025-05-09 11:48:00,101368.99,60488.16,639.68,12.05,К-р Восточный,630-E030525_P_B_1.B,5979,2025-05-09,PV №52,0.01,323.88,0,23.67,402.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1614789,2025-06-11 01:18:00,2025-06-11 01:42:00,101753.35,60078.2,639.45,12.03,К-р Восточный,630-E040625_P_B_4.A,5810,2025-06-11,PV №52,0.01,24.78,104,5.79,18.6,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1670702,2025-08-04 23:49:00,2025-08-05 00:12:00,101304.52,60635.36,621.11,19.01,К-р Восточный,605-E230725_P_B_9.B,8195,2025-08-05,PV №52,0.01,176.42,108,15.01,78.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1670702,2025-08-04 23:49:00,2025-08-05 00:12:00,101304.52,60635.36,621.11,19.01,К-р Восточный,605-E230725_P_B_9.B,8195,2025-08-05,PV №52,0.01,23.02,118,5.06,36.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1611796,2025-06-08 02:01:00,2025-06-08 02:18:00,101787.7,60122.18,639.08,11.32,К-р Восточный,630-E040625_P_B_4.A,5778,2025-06-08,PV №52,0.01,84.41,64,6.84,24.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1580296,2025-05-08 03:16:00,2025-05-08 03:30:00,101293.08,60579.67,640.33,12.68,К-р Восточный,630-E030525_P_B_1.B,6092,2025-05-08,PV №52,0.01,129.2,91,8.62,84.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1580296,2025-05-08 03:16:00,2025-05-08 03:30:00,101293.08,60579.67,640.33,12.68,К-р Восточный,630-E030525_P_B_1.B,6092,2025-05-08,PV №52,0.01,112.25,114,8.9,150.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1580686,2025-05-08 11:51:00,2025-05-08 12:03:00,101308.57,60558.5,639.92,12.53,К-р Восточный,630-E030525_P_B_1.B,5954,2025-05-08,PV №52,0.01,435.37,110,15.53,54.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1579138,2025-05-06 21:17:00,2025-05-06 21:32:00,101291.05,60610.15,639.83,12.56,К-р Восточный,630-E030525_P_B_1.B,6114,2025-05-07,PV №52,0.01,60.72,74,7.04,77.4,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1609686,2025-06-05 21:43:00,2025-06-05 22:10:00,101729.3,60123.29,639.27,11.64,К-р Восточный,630-E040625_P_B_4.A,6057,2025-06-06,PV №52,0.01,80.23,0,5.5,60.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1612137,2025-06-08 09:34:00,2025-06-08 09:53:00,101849.32,60115.64,639.05,12.04,К-р Восточный,630-E040625_P_B_4.A,5741,2025-06-08,PV №52,0.01,31.51,109,5.65,36.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1609686,2025-06-05 21:43:00,2025-06-05 22:10:00,101729.3,60123.29,639.27,11.64,К-р Восточный,630-E040625_P_B_4.A,6057,2025-06-06,PV №52,0.01,19.76,64,5.46,24.6,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1614789,2025-06-11 01:18:00,2025-06-11 01:42:00,101753.35,60078.2,639.45,12.03,К-р Восточный,630-E040625_P_B_4.A,5810,2025-06-11,PV №52,0.01,113.15,74,8.79,30.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1611141,2025-06-07 09:15:00,2025-06-07 09:32:00,101757.1,60114.34,639.0,11.7,К-р Восточный,630-E040625_P_B_4.A,5959,2025-06-07,PV №52,0.01,57.1,55,5.34,108.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1581549,2025-05-09 05:46:00,2025-05-09 05:58:00,101317.22,60505.61,640.34,13.01,К-р Восточный,630-E030525_P_B_1.B,5991,2025-05-09,PV №52,0.01,-35.53,62,4.61,30.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1579146,2025-05-06 20:10:00,2025-05-06 20:24:00,101282.63,60623.33,639.52,12.23,К-р Восточный,630-E030525_P_B_1.B,6038,2025-05-07,PV №52,0.01,175.43,112,12.81,103.8,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1614094,2025-06-10 09:30:00,2025-06-10 10:01:00,101823.95,60079.11,639.12,12.52,К-р Восточный,630-E040625_P_B_4.A,5615,2025-06-10,PV №52,0.01,136.91,111,10.62,174.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1613637,2025-06-09 22:32:00,2025-06-09 22:49:00,101827.18,60096.18,639.32,12.51,К-р Восточный,630-E040625_P_B_4.A,5869,2025-06-10,PV №52,0.01,43.3,96,5.62,263.4,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1612678,2025-06-08 20:13:00,2025-06-08 20:31:00,101857.07,60103.89,639.47,11.62,К-р Восточный,630-E040625_P_B_4.A,5704,2025-06-09,PV №52,0.01,59.97,0,6.15,24.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1581244,2025-05-09 00:29:00,2025-05-09 00:43:00,101272.14,60517.76,640.15,12.58,К-р Восточный,630-E030525_P_B_1.B,5883,2025-05-09,PV №52,0.01,39.72,106,6.29,221.4,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1609105,2025-06-05 08:24:00,2025-06-05 08:38:00,101694.52,60132.92,639.42,12.58,К-р Восточный,630-E040625_P_B_4.A,6048,2025-06-05,PV №52,0.01,402.56,109,16.11,54.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1580255,2025-05-08 02:46:00,2025-05-08 02:59:00,101305.87,60580.66,640.17,12.63,К-р Восточный,630-E030525_P_B_1.B,5980,2025-05-08,PV №52,0.01,152.77,114,9.69,54.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1580255,2025-05-08 02:46:00,2025-05-08 02:59:00,101305.87,60580.66,640.17,12.63,К-р Восточный,630-E030525_P_B_1.B,5980,2025-05-08,PV №52,0.01,51.7,116,6.68,156.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1581244,2025-05-09 00:29:00,2025-05-09 00:43:00,101272.14,60517.76,640.15,12.58,К-р Восточный,630-E030525_P_B_1.B,5883,2025-05-09,PV №52,0.01,-45.41,24,3.6,138.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1613907,2025-06-10 04:32:00,2025-06-10 04:52:00,101834.74,60084.98,639.63,12.5,К-р Восточный,630-E040625_P_B_4.A,5822,2025-06-10,PV №52,0.01,26.81,80,4.8,24.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1667411,2025-08-01 14:50:00,2025-08-01 15:18:00,101230.35,60780.35,620.11,17.03,К-р Восточный,605-E230725_P_B_9.B,5047,2025-08-01,PV №52,0.01,57.47,26,3.71,6.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1667411,2025-08-01 14:50:00,2025-08-01 15:18:00,101230.35,60780.35,620.11,17.03,К-р Восточный,605-E230725_P_B_9.B,5047,2025-08-01,PV №52,0.01,100.36,86,6.1,228.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1667411,2025-08-01 14:50:00,2025-08-01 15:18:00,101230.35,60780.35,620.11,17.03,К-р Восточный,605-E230725_P_B_9.B,5047,2025-08-01,PV №52,0.01,101.81,91,7.13,144.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1612677,2025-06-08 23:31:00,2025-06-08 23:53:00,101789.44,60099.15,639.1,11.87,К-р Восточный,630-E040625_P_B_4.A,5694,2025-06-09,PV №52,0.01,34.19,89,4.42,24.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1609715,2025-06-05 22:34:00,2025-06-05 22:51:00,101742.85,60124.76,639.19,11.51,К-р Восточный,630-E040625_P_B_4.A,6059,2025-06-06,PV №52,0.01,146.23,81,6.28,54.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
1670730,2025-08-04 23:27:00,2025-08-04 23:45:00,101302.12,60644.36,621.2,19.01,К-р Восточный,605-E230725_P_B_9.B,8194,2025-08-05,PV №52,0.01,419.41,110,16.18,66.0,605-E230725_P_B_9.B,0.01,mica-quartz_carbonate_massive_rocks
1580255,2025-05-08 02:46:00,2025-05-08 02:59:00,101305.87,60580.66,640.17,12.63,К-р Восточный,630-E030525_P_B_1.B,5980,2025-05-08,PV №52,0.01,117.18,94,7.4,60.0,630-E030525_P_B_1.B,0.01,carbonaceous quartz-mica calcium metasomatites
1611783,2025-06-08 01:40:00,2025-06-08 01:59:00,101793.97,60123.54,639.07,11.66,К-р Восточный,630-E040625_P_B_4.A,5779,2025-06-08,PV №52,0.01,131.37,0,21.16,42.0,630-E040625_P_B_4.A,0.01,carbonized_quartz-mica_hornfels_shists
